eid	GMid	SYS	weightFC.BB	weightFC.BP	weightFC.B15	BAvg	weightFC.P	weightR.M	weight	weight.HPA4s	Inode
79954	79954	NOL10	0	0	0	0	0	0	1	0	0.05
79956	79956	ERMP1	0	0	0	0	0	0	1	0	0.05
80020	80020	FOXRED2	0	0	0	0	0	0	1	0	0.05
80142	80142	PTGES2	0	0	0	0	0	0	1	0	0.05
8021	8021	NUP214	0	0	0	0	0	0	1	0	0.05
80213	80213	TM2D3	0	0	0	0	0	0	1	0	0.05
80222	80222	TARS2	0	0	0	0	0	0	1	0	0.05
80267	80267	EDEM3	0	0	0	0	0	0	1	0	0.05
80273	80273	GRPEL1	0	0	0	0	0	0	1	0	0.05
80777	80777	CYB5B	0	0	0	0	0	0	1	0	0.05
83729	83729	INHBE	0	0	0	0	0	0	1	0	0.05
8453	8453	CUL2	0	0	0	0	0	0	1	0	0.05
84720	84720	PIGO	0	0	0	0	0	0	1	0	0.05
84726	84726	PRRC2B	0	0	0	0	0	0	1	0	0.05
8480	8480	RAE1	0	0	0	0	0	0	1	0	0.05
84858	84858	ZNF503	0	0	0	0	0	0	1	0	0.05
8540	8540	AGPS	0	0	0	0	0	0	1	0	0.05
8546	8546	AP3B1	0	0	0	0	0	0	1	0	0.05
8614	8614	STC2	0	0	0	0	0	0	1	0	0.05
8733	8733	GPAA1	0	0	0	0	0	0	1	0	0.05
8737	8737	RIPK1	0	0	0	0	0	0	1	0	0.05
8754	8754	ADAM9	0	0	0	0	0	0	1	0	0.05
8761	8761	PABPC4	0	0	0	0	0	0	1	0	0.05
8975	8975	USP13	0	0	0	0	0	0	1	0	0.05
89874	89874	SLC25A21	0	0	0	0	0	0	1	0	0.05
90161	90161	HS6ST2	0	0	0	0	0	0	1	0	0.05
9047	9047	SCAP	0	0	0	0	0	0	1	0	0.05
90580	90580	C19orf52	0	0	0	0	0	0	1	0	0.05
9136	9136	RRP9	0	0	0	0	0	0	1	0	0.05
91754	91754	NEK9	0	0	0	0	0	0	1	0	0.05
9188	9188	DDX21	0	0	0	0	0	0	1	0	0.05
91942	91942	NDUFAF2	0	0	0	0	0	0	1	0	0.05
92105	92105	INTS4	0	0	0	0	0	0	1	0	0.05
92840	92840	REEP6	0	0	0	0	0	0	1	0	0.05
9368	9368	SLC9A3R1	0	0	0	0	0	0	1	0	0.05
94005	94005	PIGS	0	0	0	0	0	0	1	0	0.05
949	949	SCARB1	0	0	0	0	0	0	1	0	0.05
9510	9510	ADAMTS1	0	0	0	0	0	0	1	0	0.05
9512	9512	PMPCB	0	0	0	0	0	0	1	0	0.05
9518	9518	GDF15	0	0	0	0	0	0	1	0	0.05
9529	9529	BAG5	0	0	0	0	0	0	1	0	0.05
9648	9648	GCC2	0	0	0	0	0	0	1	0	0.05
9653	9653	HS2ST1	0	0	0	0	0	0	1	0	0.05
9659	9659	PDE4DIP	0	0	0	0	0	0	1	0	0.05
9662	9662	CEP135	0	0	0	0	0	0	1	0	0.05
9755	9755	TBKBP1	0	0	0	0	0	0	1	0	0.05
9818	9818	NUP58	0	0	0	0	0	0	1	0	0.05
9857	9857	CEP350	0	0	0	0	0	0	1	0	0.05
9868	9868	TOMM70	0	0	0	0	0	0	1	0	0.05
9898	9898	UBAP2L	0	0	0	0	0	0	1	0	0.05
9908	9908	G3BP2	0	0	0	0	0	0	1	0	0.05
9978	9978	RBX1	0	0	0	0	0	0	1	0	0.05
51191	51191	HERC5	0	0	0.374923181773272	0.124974393924424	0	0	0	0	0.0499897575697696
608	608	TNFRSF17	0	0.3740234375	0	0.124674479166667	0	0	0	0	0.0498697916666667
2887	2887	GRB10	0	0.373046875	0	0.124348958333333	0	0	0	0	0.0497395833333333
3696	3696	ITGB8	0	0.373046875	0	0.124348958333333	0	0	0	0	0.0497395833333333
94234	94234	FOXQ1	0.371794871794872	0	0	0.123931623931624	0	0	0	0	0.0495726495726496
10216	10216	Q92954	0	0	0	0	0.140818080294271	0	0	0	0.0492863281029949
114132	114132	SIGLEC11	0	0.369140625	0	0.123046875	0	0	0	0	0.04921875
3039	3039	HBA1	0	0	0.368035387289599	0.122678462429866	0	0	0	0	0.0490713849719465
10894	10894	Q9Y5Y7	0	0	0	0	0.140096042369998	0	0	0	0.0490336148294993
8332	8332	HIST1H2AL	0.366892911010558	0	0	0.122297637003519	0	0	0	0	0.0489190548014077
540	540	ATP7B	0	0	0.36686276255115	0.12228758751705	0	0	0	0	0.04891503500682
84941	84941	HSH2D	0	0	0.366518894284942	0.122172964761647	0	0	0	0	0.0488691859046589
131540	131540	ZDHHC19	0	0	0.365785936701116	0.121928645567039	0	0	0	0	0.0487714582268155
11240	11240	PADI2	0	0	0.365715830724149	0.12190527690805	0	0	0	0	0.0487621107632199
634	634	CEACAM1	0	0	0.365493208027639	0.121831069342546	0	0	0	0	0.0487324277370185
394263	394263	MUC21	0.36500754147813	0	0	0.12166918049271	0	0	0	0	0.048667672197084
AC090498.1	AC090498.1	AC090498.1	0.36500754147813	0	0	0.12166918049271	0	0	0	0	0.048667672197084
4481	4481	MSR1	0	0.3642578125	0	0.121419270833333	0	0	0	0	0.0485677083333333
7018	7018	P02787	0	0	0	0	0.138628768592648	0	0	0	0.0485200690074268
123872	123872	DNAAF1	0	0	0.363199355990566	0.121066451996855	0	0	0	0	0.0484265807987421
7124	7124	TNF	0	0	0.362564925567639	0.120854975189213	0	0	0	0	0.0483419900756852
9407	9407	TMPRSS11D	0.36236802413273	0	0	0.120789341377577	0	0	0	0	0.0483157365510307
64407	64407	RGS18	0	0	0.362143869709144	0.120714623236381	0	0	0	0	0.0482858492945525
114769	114769	CARD16	0	0	0.362073842857278	0.120691280952426	0	0	0	0	0.0482765123809704
2160	2160	P03951	0	0	0	0	0.137733543305047	0	0	0	0.0482067401567664
629	629	P00751	0	0	0	0	0.137446394839406	0	0	0	0.0481062381937921
4084	4084	MXD1	0	0	0.360022074635928	0.120007358211976	0	0	0	0	0.0480029432847904
116448	116448	OLIG1	0	0	0.359821199562839	0.11994039985428	0	0	0	0	0.0479761599417119
160492	160492	LMNTD1	0.35972850678733	0	0	0.119909502262443	0	0	0	0	0.0479638009049773
5169	5169	ENPP3	0	0.359375	0	0.119791666666667	0	0	0	0	0.0479166666666667
3488	3488	P24593	0	0	0	0	0.136551758227726	0	0	0	0.0477931153797041
2744	2744	GLS	0	0	0	0	0	0.475	0	0	0.0475
5268	5268	SERPINB5	0.355203619909502	0	0	0.118401206636501	0	0	0	0	0.0473604826546003
100463486	100463486	MTRNR2L8	0.354449472096531	0	0	0.118149824032177	0	0	0	0	0.0472599296128708
1399	1399	P46109	0	0	0	0	0.134618447342913	0	0	0	0.0471164565700195
2357	2357	FPR1	0	0	0.353122969568362	0.117707656522787	0	0	0	0	0.0470830626091149
6704	6704	SPRR2E	0	0	0.352104409444401	0.117368136481467	0	0	0	0	0.0469472545925868
100462977	100462977	MTRNR2L1	0.351809954751131	0	0	0.117269984917044	0	0	0	0	0.0469079939668175
387707	387707	Q6DHV5	0	0	0	0	0.133926250780579	0	0	0	0.0468741877732026
1475	1475	CSTA	0	0	0.350868844506114	0.116956281502038	0	0	0	0	0.0467825126008152
10326	10326	SIRPB1	0	0	0.349671090317923	0.116557030105974	0	0	0	0	0.0466228120423897
9075	9075	CLDN2	0	0	0.349210031359122	0.116403343786374	0	0	0	0	0.0465613375145496
11005	11005	SPINK5	0.348793363499246	0	0	0.116264454499749	0	0	0	0	0.0465057817998995
10642	10642	ZBP1	0	0	0.348746398478651	0.116248799492884	0	0	0	0	0.0464995197971535
1960	1960	EGR3	0	0.34765625	0	0.115885416666667	0	0	0	0	0.0463541666666667
83879	83879	CDCA7	0	0	0.3475622538891	0.1158540846297	0	0	0	0	0.04634163385188
10964	10964	IFI44L	0	0	0.347534724934109	0.11584490831137	0	0	0	0	0.0463379633245479
94122	94122	SYTL5	0.347285067873303	0	0	0.115761689291101	0	0	0	0	0.0463046757164404
220441	220441	RNF152	0.346907993966817	0	0	0.115635997988939	0	0	0	0	0.0462543991955756
5055	5055	SERPINB2	0.345022624434389	0	0	0.11500754147813	0	0	0	0	0.0460030165912519
8519	8519	IFITM1	0	0	0.344377077327883	0.114792359109294	0	0	0	0	0.0459169436437177
6512	6512	SLC1A7	0	0.34375	0	0.114583333333333	0	0	0	0	0.0458333333333333
50486	50486	G0S2	0	0.3427734375	0	0.1142578125	0	0	0	0	0.045703125
27445	27445	PCLO	0.342006033182504	0	0	0.114002011060835	0	0	0	0	0.0456008044243339
4332	4332	MNDA	0	0	0.341092146598038	0.113697382199346	0	0	0	0	0.0454789528797384
2220	2220	Q15485	0	0	0	0	0.129800827134796	0	0	0	0.0454302894971786
222553	222553	SLC35F1	0	0	0.340577493949812	0.113525831316604	0	0	0	0	0.0454103325266416
4599	4599	MX1	0	0	0.340568658015643	0.113522886005214	0	0	0	0	0.0454091544020857
286343	286343	LURAP1L	0.340497737556561	0	0	0.113499245852187	0	0	0	0	0.0453996983408748
126393	126393	HSPB6	0	0	0.34023508429879	0.113411694766263	0	0	0	0	0.0453646779065053
1000	1000	CDH2	0	0	0.338590609529989	0.112863536509996	0	0	0	0	0.0451454146039985
5304	5304	PIP	0.337858220211161	0	0	0.112619406737054	0	0	0	0	0.0450477626948215
10715	10715	CERS1	0	0	0	0	0	0.45	0	0	0.045
658	658	BMPR1B	0.337481146304676	0	0	0.112493715434892	0	0	0	0	0.0449974861739568
1489	1489	CTF1	0	0	0.336881641385982	0.112293880461994	0	0	0	0	0.0449175521847976
4680	4680	CEACAM6	0.336349924585219	0	0	0.112116641528406	0	0	0	0	0.0448466566113625
722	722	P04003	0	0	0	0	0.128091434638844	0	0	0	0.0448320021235954
134187	134187	POU5F2	0.335972850678733	0	0	0.111990950226244	0	0	0	0	0.0447963800904977
9241	9241	NOG	0	0.3359375	0	0.111979166666667	0	0	0	0	0.0447916666666667
4683	4683	NBN	0	0	0.335066522613165	0.111688840871055	0	0	0	0	0.044675536348422
3481	3481	P01344	0	0	0	0	0.127620290938495	0	0	0	0.0446671018284732
55450	55450	CAMK2N1	0	0.3349609375	0	0.111653645833333	0	0	0	0	0.0446614583333333
1441	1441	CSF3R	0	0	0.334019434072077	0.111339811357359	0	0	0	0	0.0445359245429436
2047	2047	EPHB1	0	0.333984375	0	0.111328125	0	0	0	0	0.04453125
2219	2219	FCN1	0	0	0.332365536348593	0.110788512116198	0	0	0	0	0.0443154048464791
113730	113730	KLHDC7B	0	0	0.33213514233234	0.11071171411078	0	0	0	0	0.044284685644312
5272	5272	SERPINB9	0	0	0.331845581587451	0.110615193862484	0	0	0	0	0.0442460775449935
49860	49860	CRNN	0.331825037707391	0	0	0.110608345902464	0	0	0	0	0.0442433383609855
50856	50856	CLEC4A	0	0	0.33137763598278	0.11045921199426	0	0	0	0	0.044183684797704
389118	389118	CDHR4	0	0	0.33079142020467	0.11026380673489	0	0	0	0	0.044105522693956
951	951	CD37	0	0	0.330669597687879	0.110223199229293	0	0	0	0	0.0440892796917172
8366	8366	HIST1H4B	0.330316742081448	0	0	0.110105580693816	0	0	0	0	0.0440422322775264
53942	53942	CNTN5	0.329939668174962	0	0	0.109979889391654	0	0	0	0	0.0439919557566616
9245	9245	GCNT3	0	0	0.328931123192485	0.109643707730828	0	0	0	0	0.0438574830923313
54979	54979	HRASLS2	0	0	0.327693328534843	0.109231109511614	0	0	0	0	0.0436924438046457
2568	2568	GABRP	0.326546003016591	0	0	0.108848667672197	0	0	0	0	0.0435394670688788
2822	2822	P80108	0	0	0	0	0.123407609950653	0	0	0	0.0431926634827286
7348	7348	UPK1B	0.322775263951735	0	0	0.107591754650578	0	0	0	0	0.0430367018602313
51156	51156	Q9UK55	0	0	0	0	0.122867124324307	0	0	0	0.0430034935135074
79679	79679	VTCN1	0.322021116138763	0	0	0.107340372046254	0	0	0	0	0.0429361488185017
2153	2153	P12259	0	0	0	0	0.122670193243546	0	0	0	0.0429345676352411
5118	5118	Q15113	0	0	0	0	0.122142136464409	0	0	0	0.0427497477625431
720	720	P0C0L4	0	0	0	0	0.121873879442238	0	0	0	0.0426558578047833
6310	6310	ATXN1	0	0	0	0	0	0.425	0	0	0.0425
50506	50506	DUOX2	0.318627450980392	0	0	0.106209150326797	0	0	0	0	0.0424836601307189
57111	57111	RAB25	0.318627450980392	0	0	0.106209150326797	0	0	0	0	0.0424836601307189
22915	22915	Q13201	0	0	0	0	0.121303392104642	0	0	0	0.0424561872366247
9560	9560	CCL4L2	0	0.3173828125	0	0.105794270833333	0	0	0	0	0.0423177083333333
388336	388336	SHISA6	0.316365007541478	0	0	0.105455002513826	0	0	0	0	0.0421820010055304
23266	23266	ADGRL2	0.314102564102564	0	0	0.104700854700855	0	0	0	0	0.0418803418803419
11251	11251	PTGDR2	0	0.3115234375	0	0.103841145833333	0	0	0	0	0.0415364583333333
79674	79674	VEPH1	0.311085972850679	0	0	0.10369532428356	0	0	0	0	0.0414781297134239
166824	166824	RASSF6	0.310331825037707	0	0	0.103443941679236	0	0	0	0	0.0413775766716943
2811	2811	P07359	0	0	0	0	0.11773760203294	0	0	0	0.041208160711529
3579	3579	CXCR2	0	0.30859375	0	0.102864583333333	0	0	0	0	0.0411458333333333
5764	5764	PTN	0.307692307692308	0	0	0.102564102564103	0	0	0	0	0.0410256410256411
4477	4477	MSMB	0.306938159879336	0	0	0.102312719959779	0	0	0	0	0.0409250879839115
116987	116987	AGAP1	0	0.306640625	0	0.102213541666667	0	0	0	0	0.0408854166666667
23086	23086	EXPH5	0.305806938159879	0	0	0.101935646053293	0	0	0	0	0.0407742584213172
4781	4781	NFIB	0.305806938159879	0	0	0.101935646053293	0	0	0	0	0.0407742584213172
79098	79098	C1orf116	0.305806938159879	0	0	0.101935646053293	0	0	0	0	0.0407742584213172
339855	339855	KY	0	0.3046875	0	0.1015625	0	0	0	0	0.040625
2327	2327	FMO2	0.304298642533937	0	0	0.101432880844646	0	0	0	0	0.0405731523378583
58499	58499	ZNF462	0.303921568627451	0	0	0.101307189542484	0	0	0	0	0.0405228758169935
22891	22891	ZNF365	0	0.3037109375	0	0.101236979166667	0	0	0	0	0.0404947916666667
79656	79656	BEND5	0.303544494720965	0	0	0.101181498240322	0	0	0	0	0.0404725992961287
6372	6372	CXCL6	0.301659125188537	0	0	0.100553041729512	0	0	0	0	0.0402212166918049
94025	94025	MUC16	0.301659125188537	0	0	0.100553041729512	0	0	0	0	0.0402212166918049
4693	4693	NDP	0	0	0	0	0	0.4	0	0	0.04
5265	5265	P01009	0	0	0	0	0.11324460040064	0	0	0	0.039635610140224
26064	26064	RAI14	0.297134238310709	0	0	0.0990447461035697	0	0	0	0	0.0396178984414279
84302	84302	TMEM246	0.296757164404223	0	0	0.0989190548014077	0	0	0	0	0.0395676219205631
3698	3698	P19823	0	0	0	0	0.112932466671366	0	0	0	0.0395263633349781
23462	23462	HEY1	0.294494720965309	0	0	0.0981649069884363	0	0	0	0	0.0392659627953745
5743	5743	PTGS2	0	0.2939453125	0	0.0979817708333333	0	0	0	0	0.0391927083333333
80303	80303	EFHD1	0.293740573152338	0	0	0.0979135243841127	0	0	0	0	0.0391654097536451
6317	6317	SERPINB3	0.292609351432881	0	0	0.097536450477627	0	0	0	0	0.0390145801910508
84189	84189	SLITRK6	0.292232277526395	0	0	0.097410759175465	0	0	0	0	0.038964303670186
51279	51279	Q9NZP8	0	0	0	0	0.111036746363588	0	0	0	0.0388628612272558
5737	5737	PTGFR	0.290723981900453	0	0	0.0969079939668177	0	0	0	0	0.0387631975867271
1428	1428	CRYM	0.288461538461538	0	0	0.096153846153846	0	0	0	0	0.0384615384615384
5199	5199	P27918	0	0	0	0	0.109680101864787	0	0	0	0.0383880356526754
114569	114569	MAL2	0.287330316742081	0	0	0.0957767722473603	0	0	0	0	0.0383107088989441
284340	284340	CXCL17	0.287330316742081	0	0	0.0957767722473603	0	0	0	0	0.0383107088989441
1028	1028	CDKN1C	0	0.28515625	0	0.0950520833333333	0	0	0	0	0.0380208333333333
2138	2138	EYA1	0.284690799396682	0	0	0.0948969331322273	0	0	0	0	0.0379587732528909
84952	84952	CGNL1	0.284313725490196	0	0	0.0947712418300653	0	0	0	0	0.0379084967320261
9052	9052	GPRC5A	0.284313725490196	0	0	0.0947712418300653	0	0	0	0	0.0379084967320261
335	335	P02647	0	0	0	0	0.107985770457889	0	0	0	0.0377950196602612
121227	121227	LRIG3	0.283182503770739	0	0	0.0943941679235797	0	0	0	0	0.0377576671694319
362	362	AQP5	0.283182503770739	0	0	0.0943941679235797	0	0	0	0	0.0377576671694319
653082	ZDHHC11B	ZDHHC11B	0	0.2822265625	0	0.0940755208333333	0	0	0	0	0.0376302083333333
8794	8794	TNFRSF10C	0	0.2822265625	0	0.0940755208333333	0	0	0	0	0.0376302083333333
51454	51454	GULP1	0.282051282051282	0	0	0.094017094017094	0	0	0	0	0.0376068376068376
336	336	P02652	0	0	0	0	0.107431938414765	0	0	0	0.0376011784451677
5307	5307	PITX1	0.281297134238311	0	0	0.0937657114127703	0	0	0	0	0.0375062845651081
8864	8864	PER2	0	0	0	0	0	0.375	0	0	0.0375
1080	1080	CFTR	0.280920060331825	0	0	0.0936400201106083	0	0	0	0	0.0374560080442433
767	767	CA8	0.279788838612368	0	0	0.0932629462041226	0	0	0	0	0.0373051784816491
213	213	P02768	0	0	0	0	0.105929693190187	0	0	0	0.0370753926165654
122046	122046	TEX26	0.276772247360483	0	0	0.0922574157868277	0	0	0	0	0.0369029663147311
7042	7042	TGFB2	0.276395173453997	0	0	0.0921317244846657	0	0	0	0	0.0368526897938663
79983	79983	POF1B	0.276395173453997	0	0	0.0921317244846657	0	0	0	0	0.0368526897938663
6947	6947	TCN1	0	0.275390625	0	0.091796875	0	0	0	0	0.03671875
25924	25924	MYRIP	0.27526395173454	0	0	0.09175465057818	0	0	0	0	0.036701860231272
5563	5563	PRKAA2	0.27526395173454	0	0	0.09175465057818	0	0	0	0	0.036701860231272
64762	64762	GAREM1	0.27526395173454	0	0	0.09175465057818	0	0	0	0	0.036701860231272
1946	1946	EFNA5	0	0.2744140625	0	0.0914713541666667	0	0	0	0	0.0365885416666667
222389	222389	BEND7	0.274132730015083	0	0	0.0913775766716943	0	0	0	0	0.0365510306686777
152503	152503	SH3D19	0.273755656108597	0	0	0.0912518853695323	0	0	0	0	0.0365007541478129
56243	56243	KIAA1217	0.273755656108597	0	0	0.0912518853695323	0	0	0	0	0.0365007541478129
4311	4311	MME	0	0.2734375	0	0.0911458333333333	0	0	0	0	0.0364583333333333
30811	30811	HUNK	0.27262443438914	0	0	0.0908748114630467	0	0	0	0	0.0363499245852187
2814	2814	P40197	0	0	0	0	0.103847843663342	0	0	0	0.0363467452821697
3945	3945	P07195	0	0	0	0	0.103640659241189	0	0	0	0.0362742307344161
2	2	A2M	0	0.2705078125	0	0.0901692708333333	0	0	0	0	0.0360677083333333
23321	23321	TRIM2	0.269984917043741	0	0	0.0899949723479137	0	0	0	0	0.0359979889391655
8345	8345	HIST1H2BH	0.269607843137255	0	0	0.0898692810457517	0	0	0	0	0.0359477124183007
3934	3934	LCN2	0.268853695324284	0	0	0.089617898441428	0	0	0	0	0.0358471593765712
6678	6678	P09486	0	0	0	0	0.102190856163242	0	0	0	0.0357667996571347
7068	7068	THRB	0.268099547511312	0	0	0.089366515837104	0	0	0	0	0.0357466063348416
7103	7103	TSPAN8	0.267722473604827	0	0	0.0892408245349423	0	0	0	0	0.0356963298139769
727	727	P01031	0	0	0	0	0.101760472602207	0	0	0	0.0356161654107724
4914	4914	NTRK1	0	0.2666015625	0	0.0888671875	0	0	0	0	0.035546875
1369	1369	P15169	0	0	0	0	0.101416037091496	0	0	0	0.0354956129820236
866	866	P08185	0	0	0	0	0.100992425079142	0	0	0	0.0353473487776997
5216	5216	P07737	0	0	0	0	0.100847015297434	0	0	0	0.0352964553541019
2064	2064	ERBB2	0	0	0	0	0	0.35	0	0	0.035
3700	3700	Q14624	0	0	0	0	0.0992383923729786	0	0	0	0.0347334373305425
173	173	P43652	0	0	0	0	0.0986453099872079	0	0	0	0.0345258584955228
146225	146225	CMTM2	0	0.2568359375	0	0.0856119791666667	0	0	0	0	0.0342447916666667
80004	80004	ESRP2	0	0.2548828125	0	0.0849609375	0	0	0	0	0.033984375
4856	4856	CCN3	0	0.25390625	0	0.0846354166666667	0	0	0	0	0.0338541666666667
3931	3931	P04180	0	0	0	0	0.0949027357559575	0	0	0	0.0332159575145851
4121	4121	P33908	0	0	0	0	0.09289414155244	0	0	0	0.032512949543354
10558	10558	SPTLC1	0	0	0	0	0	0.325	0	0	0.0325
5858	5858	PZP	0	0.2431640625	0	0.0810546875	0	0	0	0	0.032421875
84898	84898	Q6UX71	0	0	0	0	0.0920610383743189	0	0	0	0.0322213634310116
5196	5196	P02776	0	0	0	0	0.0913467540358216	0	0	0	0.0319713639125376
960	960	P16070	0	0	0	0	0.0911400121449879	0	0	0	0.0318990042507458
183	183	P01019	0	0	0	0	0.0906033407561761	0	0	0	0.0317111692646616
1397	1397	CRIP2	0	0.2353515625	0	0.0784505208333333	0	0	0	0	0.0313802083333333
3982	3982	LIM2	0	0.2353515625	0	0.0784505208333333	0	0	0	0	0.0313802083333333
3811	KIR3DL1	KIR3DL1	0	0.234375	0	0.078125	0	0	0	0	0.03125
3083	3083	Q04756	0	0	0	0	0.0882513927851711	0	0	0	0.0308879874748099
3820	3820	KLRB1	0	0.2314453125	0	0.0771484375	0	0	0	0	0.030859375
4603	4603	MYBL1	0	0.2314453125	0	0.0771484375	0	0	0	0	0.030859375
85414	85414	SLC45A3	0	0.23046875	0	0.0768229166666667	0	0	0	0	0.0307291666666667
966	966	P13987	0	0	0	0	0.0877708209823901	0	0	0	0.0307197873438365
576	576	ADGRB2	0	0.2294921875	0	0.0764973958333333	0	0	0	0	0.0305989583333333
128553	128553	TSHZ2	0	0.228515625	0	0.076171875	0	0	0	0	0.03046875
147646	147646	C19orf84	0	0.224609375	0	0.0748697916666667	0	0	0	0	0.0299479166666667
1356	1356	P00450	0	0	0	0	0.0847971230643411	0	0	0	0.0296789930725194
5473	5473	P02775	0	0	0	0	0.0846783878139663	0	0	0	0.0296374357348882
400668	400668	PRSS57	0	0.2197265625	0	0.0732421875	0	0	0	0	0.029296875
2022	2022	P17813	0	0	0	0	0.0834759357045493	0	0	0	0.0292165774965923
6444	6444	SGCD	0	0.21875	0	0.0729166666666667	0	0	0	0	0.0291666666666667
5802	5802	PTPRS	0	0.2158203125	0	0.0719401041666667	0	0	0	0	0.0287760416666667
729830	729830	FAM160A1	0	0.2158203125	0	0.0719401041666667	0	0	0	0	0.0287760416666667
10219	10219	KLRG1	0	0.21484375	0	0.0716145833333333	0	0	0	0	0.0286458333333333
83854	83854	ANGPTL6	0	0.2138671875	0	0.0712890625	0	0	0	0	0.028515625
11098	11098	PRSS23	0	0.212890625	0	0.0709635416666667	0	0	0	0	0.0283854166666667
2625	2625	GATA3	0	0.212890625	0	0.0709635416666667	0	0	0	0	0.0283854166666667
3908	3908	LAMA2	0	0.212890625	0	0.0709635416666667	0	0	0	0	0.0283854166666667
284194	LGALS9B	LGALS9B	0	0.2119140625	0	0.0706380208333333	0	0	0	0	0.0282552083333333
4541	4541	MT-ND6	0	0.2119140625	0	0.0706380208333333	0	0	0	0	0.0282552083333333
4811	4811	P14543	0	0	0	0	0.0804100994878943	0	0	0	0.028143534820763
3309	3309	P11021	0	0	0	0	0.0801865523336414	0	0	0	0.0280652933167745
7412	7412	P19320	0	0	0	0	0.0801086487924601	0	0	0	0.028038027077361
57595	57595	PDZD4	0	0.2099609375	0	0.0699869791666667	0	0	0	0	0.0279947916666667
7049	7049	TGFBR3	0	0.20703125	0	0.0690104166666667	0	0	0	0	0.0276041666666667
2890	2890	GRIA1	0	0	0	0	0	0.275	0	0	0.0275
401562	401562	LCNL1	0	0.2060546875	0	0.0686848958333333	0	0	0	0	0.0274739583333333
7448	7448	P04004	0	0	0	0	0.0778586278035684	0	0	0	0.0272505197312489
9254	9254	CACNA2D2	0	0.2041015625	0	0.0680338541666667	0	0	0	0	0.0272135416666667
5360	5360	P55058	0	0	0	0	0.077213201884628	0	0	0	0.0270246206596198
54843	54843	SYTL2	0	0.2021484375	0	0.0673828125	0	0	0	0	0.026953125
3458	3458	IFNG	0	0.2001953125	0	0.0667317708333333	0	0	0	0	0.0266927083333333
51438	51438	MAGEE1	0	0.2001953125	0	0.0667317708333333	0	0	0	0	0.0266927083333333
23127	23127	COLGALT2	0	0.197265625	0	0.0657552083333333	0	0	0	0	0.0263020833333333
6693	6693	SPN	0.19683257918552	0	0	0.0656108597285067	0	0	0	0	0.0262443438914027
4674	4674	NAP1L2	0	0.1943359375	0	0.0647786458333333	0	0	0	0	0.0259114583333333
57010	57010	CABP4	0	0.1943359375	0	0.0647786458333333	0	0	0	0	0.0259114583333333
259197	259197	NCR3	0	0.193359375	0	0.064453125	0	0	0	0	0.02578125
7169	7169	TPM2	0	0.1923828125	0	0.0641276041666667	0	0	0	0	0.0256510416666667
64919	64919	BCL11B	0	0.19140625	0	0.0638020833333333	0	0	0	0	0.0255208333333333
3426	3426	P05156	0	0	0	0	0.0726136818711968	0	0	0	0.0254147886549189
5176	5176	P36955	0	0	0	0	0.0714843026092304	0	0	0	0.0250195059132306
9429	9429	ABCG2	0	0	0	0	0	0.25	0	0	0.025
5768	5768	QSOX1	0.18552036199095	0	0	0.06184012066365	0	0	0	0	0.02473604826546
2202	2202	Q12805	0	0	0	0	0.0703139930246099	0	0	0	0.0246098975586135
3697	3697	P19827	0	0	0	0	0.0703131268105283	0	0	0	0.0246095943836849
10908	10908	PNPLA6	0.184012066365008	0	0	0.0613373554550027	0	0	0	0	0.0245349421820011
731	731	P07357	0	0	0	0	0.0693613189767902	0	0	0	0.0242764616418766
55937	55937	O95445	0	0	0	0	0.0683362637415812	0	0	0	0.0239176923095534
51548	51548	SIRT6	0	0	0	0	0	0.225	0	0	0.0225
4125	4125	MAN2B1	0.164027149321267	0	0	0.0546757164404223	0	0	0	0	0.0218702865761689
51393	51393	TRPV2	0.163273001508296	0	0	0.0544243338360987	0	0	0	0	0.0217697335344395
2548	2548	GAA	0.158748114630468	0	0	0.052916038210156	0	0	0	0	0.0211664152840624
2819	2819	GPD1	0.158371040723982	0	0	0.052790346907994	0	0	0	0	0.0211161387631976
1839	1839	HBEGF	0.154977375565611	0	0	0.051659125188537	0	0	0	0	0.0206636500754148
4924	4924	NUCB1	0.153846153846154	0	0	0.0512820512820513	0	0	0	0	0.0205128205128205
91663	91663	MYADM	0.151206636500754	0	0	0.050402212166918	0	0	0	0	0.0201608848667672
84875	84875	PARP10	0.150075414781297	0	0	0.0500251382604323	0	0	0	0	0.0200100553041729
3101	3101	HK3	0.149321266968326	0	0	0.0497737556561087	0	0	0	0	0.0199095022624435
9780	9780	PIEZO1	0.14894419306184	0	0	0.0496480643539467	0	0	0	0	0.0198592257415787
4046	4046	LSP1	0.148190045248869	0	0	0.049396681749623	0	0	0	0	0.0197586726998492
4296	4296	MAP3K11	0.144796380090498	0	0	0.048265460030166	0	0	0	0	0.0193061840120664
1535	1535	CYBA	0.144419306184012	0	0	0.048139768728004	0	0	0	0	0.0192559074912016
1650	1650	DDOST	0.144042232277526	0	0	0.048014077425842	0	0	0	0	0.0192056309703368
22846	22846	VASH1	0.142911010558069	0	0	0.0476370035193563	0	0	0	0	0.0190548014077425
55741	55741	EDEM2	0.141402714932127	0	0	0.047134238310709	0	0	0	0	0.0188536953242836
124565	124565	SLC38A10	0.141025641025641	0	0	0.047008547008547	0	0	0	0	0.0188034188034188
113	113	ADCY7	0.140648567119155	0	0	0.046882855706385	0	0	0	0	0.018753142282554
